sub_module,layer_idx,channel,gamma_llm,gamma_vlm,abs_delta,rel_delta
k_norm,3,104,0.24609375,0.255859375,0.009765625,0.0396825410425663
k_norm,3,105,2.15625,2.171875,0.015625,0.007246376946568489
k_norm,3,106,2.0,2.015625,0.015625,0.0078125
k_norm,3,107,2.125,2.140625,0.015625,0.007352941203862429
k_norm,3,108,1.984375,2.0,0.015625,0.007874015718698502
k_norm,3,109,2.25,2.28125,0.03125,0.013888888992369175
k_norm,3,110,2.03125,2.03125,0.0,0.0
k_norm,3,111,1.7265625,1.7421875,0.015625,0.009049774147570133
k_norm,3,112,2.03125,2.03125,0.0,0.0
k_norm,3,113,1.9921875,1.9921875,0.0,0.0
k_norm,3,114,2.265625,2.265625,0.0,0.0
k_norm,3,115,2.03125,2.03125,0.0,0.0
k_norm,3,116,2.03125,2.03125,0.0,0.0
k_norm,3,117,1.984375,1.9921875,0.0078125,0.003937007859349251
k_norm,3,118,2.015625,2.015625,0.0,0.0
k_norm,3,119,2.015625,2.015625,0.0,0.0
k_norm,3,120,2.125,2.125,0.0,0.0
k_norm,3,121,2.03125,2.015625,0.015625,0.007692307699471712
k_norm,3,122,2.03125,2.015625,0.015625,0.007692307699471712
k_norm,3,123,2.1875,2.1875,0.0,0.0
k_norm,3,124,2.140625,2.140625,0.0,0.0
k_norm,3,125,2.0625,2.0625,0.0,0.0
k_norm,3,126,2.25,2.25,0.0,0.0
k_norm,3,127,2.375,2.375,0.0,0.0
k_norm,4,0,1.875,1.8828125,0.0078125,0.004166666883975267
k_norm,4,1,1.1875,1.2265625,0.0390625,0.032894738018512726
k_norm,4,2,1.0859375,1.15625,0.0703125,0.06474819779396057
k_norm,4,3,1.34375,1.359375,0.015625,0.011627906933426857
k_norm,4,4,1.4296875,1.46875,0.0390625,0.027322404086589813
k_norm,4,5,1.375,1.4296875,0.0546875,0.039772726595401764
k_norm,4,6,1.296875,1.3203125,0.0234375,0.01807228848338127
k_norm,4,7,1.3515625,1.3671875,0.015625,0.011560693383216858
k_norm,4,8,1.15625,1.1875,0.03125,0.027027027681469917
k_norm,4,9,1.5078125,1.5390625,0.03125,0.020725388079881668
k_norm,4,10,1.5234375,1.5546875,0.03125,0.020512821152806282
k_norm,4,11,1.65625,1.703125,0.046875,0.028301887214183807
k_norm,4,12,1.484375,1.515625,0.03125,0.021052632480859756
k_norm,4,13,1.40625,1.4296875,0.0234375,0.01666666753590107
k_norm,4,14,1.328125,1.3515625,0.0234375,0.01764705963432789
k_norm,4,15,1.5,1.5234375,0.0234375,0.015625
k_norm,4,16,1.2421875,1.265625,0.0234375,0.01886792480945587
k_norm,4,17,1.5,1.53125,0.03125,0.02083333395421505
k_norm,4,18,2.1875,2.234375,0.046875,0.02142857201397419
k_norm,4,19,1.578125,1.59375,0.015625,0.009900989942252636
k_norm,4,20,1.578125,1.6015625,0.0234375,0.014851485379040241
k_norm,4,21,1.1953125,1.21875,0.0234375,0.019607843831181526
k_norm,4,22,1.65625,1.6796875,0.0234375,0.014150943607091904
k_norm,4,23,1.7421875,1.765625,0.0234375,0.013452914543449879
k_norm,4,24,0.0308837890625,0.03271484375,0.0018310546875,0.05928853899240494
k_norm,4,25,1.6171875,1.640625,0.0234375,0.014492753893136978
k_norm,4,26,1.53125,1.5625,0.03125,0.020408162847161293
k_norm,4,27,0.005706787109375,0.0096435546875,0.003936767578125,0.6898396015167236
k_norm,4,28,2.890625,2.96875,0.078125,0.027027027681469917
k_norm,4,29,1.6640625,1.6953125,0.03125,0.018779342994093895
k_norm,4,30,1.6875,1.71875,0.03125,0.018518518656492233
k_norm,4,31,1.7109375,1.734375,0.0234375,0.013698630034923553
k_norm,4,32,1.5859375,1.609375,0.0234375,0.014778325334191322
k_norm,4,33,1.640625,1.671875,0.03125,0.01904761977493763
k_norm,4,34,1.140625,1.15625,0.015625,0.013698630034923553
k_norm,4,35,1.5546875,1.5859375,0.03125,0.02010050229728222
k_norm,4,36,1.7265625,1.7578125,0.03125,0.018099548295140266
k_norm,4,37,1.7578125,1.7890625,0.03125,0.017777778208255768
k_norm,4,38,4.1875,4.375,0.1875,0.04477611929178238
k_norm,4,39,1.8046875,1.84375,0.0390625,0.021645022556185722
k_norm,4,40,1.984375,2.015625,0.03125,0.015748031437397003
k_norm,4,41,1.8984375,1.9296875,0.03125,0.016460904851555824
k_norm,4,42,2.015625,2.046875,0.03125,0.01550387591123581
k_norm,4,43,1.859375,1.890625,0.03125,0.016806723549962044
k_norm,4,44,1.953125,1.9765625,0.0234375,0.012000000104308128
k_norm,4,45,2.125,2.15625,0.03125,0.014705882407724857
k_norm,4,46,1.8515625,1.875,0.0234375,0.012658228166401386
k_norm,4,47,1.6171875,1.6328125,0.015625,0.009661835618317127
k_norm,4,48,0.306640625,0.34375,0.037109375,0.12101911008358002
k_norm,4,49,1.703125,1.71875,0.015625,0.00917431153357029
k_norm,4,50,2.0625,2.078125,0.015625,0.007575757801532745
k_norm,4,51,1.8515625,1.8671875,0.015625,0.008438818156719208
k_norm,4,52,1.8046875,1.8203125,0.015625,0.008658008649945259
k_norm,4,53,1.984375,2.0,0.015625,0.007874015718698502
k_norm,4,54,1.953125,1.9609375,0.0078125,0.004000000189989805
k_norm,4,55,10.4375,10.4375,0.0,0.0
k_norm,4,56,2.015625,2.03125,0.015625,0.007751937955617905
k_norm,4,57,1.9453125,1.953125,0.0078125,0.00401606410741806
k_norm,4,58,2.140625,2.15625,0.015625,0.007299270015209913
k_norm,4,59,2.328125,2.34375,0.015625,0.00671140942722559
k_norm,4,60,1.8046875,1.8203125,0.015625,0.008658008649945259
k_norm,4,61,1.65625,1.65625,0.0,0.0
k_norm,4,62,2.0625,2.078125,0.015625,0.007575757801532745
k_norm,4,63,2.15625,2.15625,0.0,0.0
k_norm,4,64,1.1640625,1.1953125,0.03125,0.02684563770890236
k_norm,4,65,1.421875,1.46875,0.046875,0.032967034727334976
k_norm,4,66,1.96875,2.0,0.03125,0.01587301678955555
k_norm,4,67,1.1953125,1.2265625,0.03125,0.026143791154026985
k_norm,4,68,1.5078125,1.546875,0.0390625,0.02590673603117466
k_norm,4,69,0.96484375,1.0078125,0.04296875,0.044534411281347275
k_norm,4,70,1.3828125,1.3984375,0.015625,0.011299435049295425
k_norm,4,71,1.5234375,1.578125,0.0546875,0.03589743748307228
k_norm,4,72,1.515625,1.5546875,0.0390625,0.025773195549845695
k_norm,4,73,1.3046875,1.3125,0.0078125,0.005988024175167084
k_norm,4,74,1.4375,1.4609375,0.0234375,0.016304347664117813
k_norm,4,75,0.59375,0.609375,0.015625,0.02631578966975212
k_norm,4,76,1.3515625,1.359375,0.0078125,0.005780346691608429
k_norm,4,77,1.2265625,1.25,0.0234375,0.019108280539512634
k_norm,4,78,1.25,1.2734375,0.0234375,0.01875000074505806
k_norm,4,79,1.46875,1.4921875,0.0234375,0.01595744676887989
k_norm,4,80,1.0625,1.0859375,0.0234375,0.022058824077248573
k_norm,4,81,1.4609375,1.484375,0.0234375,0.01604278013110161
k_norm,4,82,0.71484375,0.70703125,0.0078125,0.01092896144837141
k_norm,4,83,1.484375,1.515625,0.03125,0.021052632480859756
k_norm,4,84,1.3359375,1.359375,0.0234375,0.017543859779834747
k_norm,4,85,1.1328125,1.15625,0.0234375,0.02068965509533882
k_norm,4,86,1.6484375,1.6796875,0.03125,0.01895734667778015
k_norm,4,87,1.703125,1.7265625,0.0234375,0.013761468231678009
k_norm,4,88,2.203125,2.296875,0.09375,0.042553190141916275
k_norm,4,89,1.484375,1.5078125,0.0234375,0.015789473429322243
k_norm,4,90,1.578125,1.6015625,0.0234375,0.014851485379040241
k_norm,4,91,1.390625,1.421875,0.03125,0.02247191034257412
k_norm,4,92,0.037841796875,0.050048828125,0.01220703125,0.32258063554763794
k_norm,4,93,1.6484375,1.671875,0.0234375,0.014218009077012539
k_norm,4,94,1.703125,1.71875,0.015625,0.00917431153357029
k_norm,4,95,0.021484375,0.031982421875,0.010498046875,0.4886363744735718
k_norm,4,96,1.8203125,1.8515625,0.03125,0.017167381942272186
k_norm,4,97,1.75,1.7734375,0.0234375,0.013392857275903225
k_norm,4,98,3.328125,3.390625,0.0625,0.018779342994093895
k_norm,4,99,1.7890625,1.8125,0.0234375,0.013100436888635159
k_norm,4,100,1.6953125,1.71875,0.0234375,0.0138248847797513
k_norm,4,101,1.8203125,1.84375,0.0234375,0.01287553645670414
k_norm,4,102,0.10546875,0.1318359375,0.0263671875,0.25
k_norm,4,103,1.640625,1.671875,0.03125,0.01904761977493763
k_norm,4,104,1.5859375,1.609375,0.0234375,0.014778325334191322
k_norm,4,105,1.84375,1.8671875,0.0234375,0.012711863964796066
k_norm,4,106,1.640625,1.6640625,0.0234375,0.014285714365541935
k_norm,4,107,1.8984375,1.9140625,0.015625,0.008230452425777912
k_norm,4,108,1.8671875,1.8828125,0.015625,0.008368200622498989
k_norm,4,109,1.5625,1.5859375,0.0234375,0.014999999664723873
k_norm,4,110,1.015625,1.03125,0.015625,0.015384615398943424
k_norm,4,111,2.25,2.265625,0.015625,0.0069444444961845875
k_norm,4,112,6.5,6.6875,0.1875,0.028846153989434242
k_norm,4,113,2.140625,2.15625,0.015625,0.007299270015209913
k_norm,4,114,1.8515625,1.859375,0.0078125,0.004219409078359604
k_norm,4,115,2.015625,2.03125,0.015625,0.007751937955617905
k_norm,4,116,2.0,2.0,0.0,0.0
k_norm,4,117,1.890625,1.8984375,0.0078125,0.00413223123177886
k_norm,4,118,2.015625,2.03125,0.015625,0.007751937955617905
k_norm,4,119,0.6015625,0.64453125,0.04296875,0.0714285746216774
k_norm,4,120,1.984375,1.9921875,0.0078125,0.003937007859349251
k_norm,4,121,2.515625,2.515625,0.0,0.0
k_norm,4,122,2.171875,2.171875,0.0,0.0
k_norm,4,123,1.8671875,1.875,0.0078125,0.0041841003112494946
k_norm,4,124,1.8359375,1.84375,0.0078125,0.0042553190141916275
k_norm,4,125,2.28125,2.296875,0.015625,0.006849315017461777
k_norm,4,126,2.265625,2.265625,0.0,0.0
k_norm,4,127,1.8828125,1.890625,0.0078125,0.004149377811700106
k_norm,5,0,1.90625,1.921875,0.015625,0.008196720853447914
k_norm,5,1,1.3984375,1.4609375,0.0625,0.044692736119031906
k_norm,5,2,1.1328125,1.2109375,0.078125,0.06896551698446274
k_norm,5,3,1.6015625,1.6171875,0.015625,0.009756097570061684
k_norm,5,4,1.46875,1.5234375,0.0546875,0.03723404183983803
k_norm,5,5,1.53125,1.5859375,0.0546875,0.0357142873108387
k_norm,5,6,1.3203125,1.3671875,0.046875,0.03550295904278755
k_norm,5,7,2.09375,2.125,0.03125,0.014925372786819935
k_norm,5,8,1.5,1.5390625,0.0390625,0.02604166604578495
k_norm,5,9,1.265625,1.2890625,0.0234375,0.018518518656492233
k_norm,5,10,1.9765625,2.0,0.0234375,0.011857707053422928
k_norm,5,11,3.171875,3.203125,0.03125,0.009852216579020023
k_norm,5,12,1.9765625,1.984375,0.0078125,0.003952569328248501
k_norm,5,13,2.078125,2.109375,0.03125,0.015037594363093376
k_norm,5,14,2.0625,2.078125,0.015625,0.007575757801532745
k_norm,5,15,3.21875,3.25,0.03125,0.009708737954497337
k_norm,5,16,1.71875,1.75,0.03125,0.0181818176060915
k_norm,5,17,4.59375,4.59375,0.0,0.0
k_norm,5,18,4.4375,4.46875,0.03125,0.007042253389954567
k_norm,5,19,1.84375,1.8515625,0.0078125,0.0042372881434857845
k_norm,5,20,1.5859375,1.6015625,0.015625,0.009852216579020023
k_norm,5,21,5.03125,5.0625,0.03125,0.006211180239915848
k_norm,5,22,4.28125,4.3125,0.03125,0.007299270015209913
k_norm,5,23,6.6875,6.6875,0.0,0.0
k_norm,5,24,3.46875,3.53125,0.0625,0.018018018454313278
k_norm,5,25,2.109375,2.125,0.015625,0.007407407276332378
k_norm,5,26,3.953125,3.984375,0.03125,0.007905138656497002
k_norm,5,27,5.3125,5.3125,0.0,0.0
k_norm,5,28,4.4375,4.4375,0.0,0.0
k_norm,5,29,5.75,5.78125,0.03125,0.005434782709926367
k_norm,5,30,3.71875,3.71875,0.0,0.0
k_norm,5,31,4.375,4.375,0.0,0.0
k_norm,5,32,2.109375,2.125,0.015625,0.007407407276332378
k_norm,5,33,5.34375,5.34375,0.0,0.0
k_norm,5,34,4.8125,4.8125,0.0,0.0
k_norm,5,35,2.796875,2.984375,0.1875,0.0670391097664833
k_norm,5,36,4.28125,4.28125,0.0,0.0
k_norm,5,37,4.1875,4.1875,0.0,0.0
k_norm,5,38,3.953125,3.96875,0.015625,0.003952569328248501
k_norm,5,39,3.546875,3.5625,0.015625,0.0044052861630916595
k_norm,5,40,3.484375,3.5,0.015625,0.0044843051582574844
k_norm,5,41,2.234375,2.25,0.015625,0.00699300691485405
k_norm,5,42,2.9375,2.953125,0.015625,0.005319148767739534
k_norm,5,43,3.546875,3.5625,0.015625,0.0044052861630916595
k_norm,5,44,3.390625,3.40625,0.015625,0.004608294926583767
k_norm,5,45,5.09375,5.09375,0.0,0.0
k_norm,5,46,4.21875,4.34375,0.125,0.029629629105329514
k_norm,5,47,1.734375,1.75,0.015625,0.009009009227156639
k_norm,5,48,6.3125,6.3125,0.0,0.0
k_norm,5,49,2.84375,2.84375,0.0,0.0
k_norm,5,50,4.15625,4.15625,0.0,0.0
k_norm,5,51,3.828125,3.828125,0.0,0.0
k_norm,5,52,2.921875,2.921875,0.0,0.0
k_norm,5,53,0.703125,0.73828125,0.03515625,0.05000000074505806
k_norm,5,54,2.71875,2.71875,0.0,0.0
k_norm,5,55,2.65625,2.65625,0.0,0.0
k_norm,5,56,2.328125,2.328125,0.0,0.0
k_norm,5,57,2.71875,2.71875,0.0,0.0
k_norm,5,58,2.59375,2.59375,0.0,0.0
k_norm,5,59,2.078125,2.09375,0.015625,0.007518797181546688
k_norm,5,60,2.8125,2.8125,0.0,0.0
k_norm,5,61,3.765625,3.78125,0.015625,0.004149377811700106
k_norm,5,62,3.125,3.125,0.0,0.0
k_norm,5,63,2.359375,2.359375,0.0,0.0
k_norm,5,64,1.3125,1.328125,0.015625,0.011904762126505375
k_norm,5,65,0.001617431640625,0.0004482269287109375,0.0011692047119140625,0.7228773832321167
k_norm,5,66,1.2890625,1.34375,0.0546875,0.042424242943525314
k_norm,5,67,1.359375,1.375,0.015625,0.01149425283074379
k_norm,5,68,1.2890625,1.3046875,0.015625,0.012121211737394333
k_norm,5,69,0.004974365234375,0.00579833984375,0.000823974609375,0.16564416885375977
k_norm,5,70,1.65625,1.671875,0.015625,0.009433962404727936
k_norm,5,71,1.546875,1.59375,0.046875,0.03030303120613098
k_norm,5,72,1.28125,1.3125,0.03125,0.024390242993831635
k_norm,5,73,1.796875,1.8203125,0.0234375,0.01304347813129425
k_norm,5,74,1.03125,1.0703125,0.0390625,0.03787878900766373
k_norm,5,75,3.140625,3.171875,0.03125,0.009950248524546623
k_norm,5,76,2.0625,2.109375,0.046875,0.022727273404598236
k_norm,5,77,0.8125,0.82421875,0.01171875,0.014423076994717121
k_norm,5,78,3.046875,3.078125,0.03125,0.010256410576403141
k_norm,5,79,1.953125,1.9765625,0.0234375,0.012000000104308128
k_norm,5,80,1.703125,1.7265625,0.0234375,0.013761468231678009
k_norm,5,81,2.203125,2.234375,0.03125,0.014184396713972092
k_norm,5,82,4.9375,4.96875,0.03125,0.006329114083200693
k_norm,5,83,2.703125,2.734375,0.03125,0.011560693383216858
k_norm,5,84,2.796875,2.8125,0.015625,0.005586592014878988
k_norm,5,85,4.75,4.75,0.0,0.0
k_norm,5,86,3.96875,3.984375,0.015625,0.003937007859349251
k_norm,5,87,5.375,5.375,0.0,0.0
k_norm,5,88,0.193359375,0.2041015625,0.0107421875,0.0555555559694767
k_norm,5,89,2.6875,2.703125,0.015625,0.0058139534667134285
k_norm,5,90,3.328125,3.328125,0.0,0.0
k_norm,5,91,5.9375,5.9375,0.0,0.0
k_norm,5,92,6.25,6.28125,0.03125,0.004999999888241291
k_norm,5,93,4.40625,4.40625,0.0,0.0
k_norm,5,94,4.8125,4.84375,0.03125,0.006493506487458944
k_norm,5,95,5.25,5.25,0.0,0.0
k_norm,5,96,1.9921875,2.0,0.0078125,0.003921568859368563
k_norm,5,97,4.5625,4.5625,0.0,0.0
k_norm,5,98,6.3125,6.3125,0.0,0.0
k_norm,5,99,0.007232666015625,0.0177001953125,0.010467529296875,1.447257399559021
k_norm,5,100,4.84375,4.875,0.03125,0.006451612804085016
k_norm,5,101,5.0625,5.0625,0.0,0.0
k_norm,5,102,3.515625,3.53125,0.015625,0.004444444552063942
k_norm,5,103,3.140625,3.15625,0.015625,0.004975124262273312
k_norm,5,104,4.0625,4.0625,0.0,0.0
k_norm,5,105,2.53125,2.546875,0.015625,0.006172839552164078
k_norm,5,106,3.65625,3.671875,0.015625,0.004273504484444857
k_norm,5,107,2.984375,3.0,0.015625,0.005235602147877216
k_norm,5,108,2.71875,2.71875,0.0,0.0
k_norm,5,109,3.09375,3.09375,0.0,0.0
k_norm,5,110,0.251953125,0.275390625,0.0234375,0.09302325546741486
k_norm,5,111,3.4375,3.453125,0.015625,0.004545454401522875
k_norm,5,112,3.90625,3.90625,0.0,0.0
k_norm,5,113,3.359375,3.375,0.015625,0.004651162773370743
k_norm,5,114,3.5625,3.5625,0.0,0.0
k_norm,5,115,3.140625,3.140625,0.0,0.0
k_norm,5,116,3.390625,3.390625,0.0,0.0
k_norm,5,117,15.875,15.9375,0.0625,0.003937007859349251
k_norm,5,118,2.921875,2.921875,0.0,0.0
k_norm,5,119,2.671875,2.671875,0.0,0.0
k_norm,5,120,2.625,2.640625,0.015625,0.0059523810632526875
k_norm,5,121,2.875,2.875,0.0,0.0
k_norm,5,122,2.21875,2.21875,0.0,0.0
k_norm,5,123,2.671875,2.671875,0.0,0.0
k_norm,5,124,2.921875,2.921875,0.0,0.0
k_norm,5,125,1.6640625,1.671875,0.0078125,0.004694835748523474
k_norm,5,126,2.734375,2.734375,0.0,0.0
k_norm,5,127,2.421875,2.421875,0.0,0.0
k_norm,6,0,1.0625,1.09375,0.03125,0.029411764815449715
k_norm,6,1,1.3984375,1.4765625,0.078125,0.05586592108011246
k_norm,6,2,1.7578125,1.84375,0.0859375,0.04888888821005821
k_norm,6,3,1.1953125,1.21875,0.0234375,0.019607843831181526
k_norm,6,4,1.5078125,1.5546875,0.046875,0.031088082119822502
k_norm,6,5,1.2109375,1.2734375,0.0625,0.05161290243268013
k_norm,6,6,1.3984375,1.421875,0.0234375,0.016759777441620827
k_norm,6,7,1.796875,1.8359375,0.0390625,0.021739130839705467
k_norm,6,8,1.765625,1.8125,0.046875,0.02654867246747017
k_norm,6,9,0.46484375,0.466796875,0.001953125,0.004201680887490511
k_norm,6,10,1.6484375,1.6953125,0.046875,0.028436018154025078
k_norm,6,11,1.5,1.5390625,0.0390625,0.02604166604578495
k_norm,6,12,1.78125,1.8125,0.03125,0.017543859779834747
k_norm,6,13,0.93359375,0.9375,0.00390625,0.0041841003112494946
k_norm,6,14,1.609375,1.6484375,0.0390625,0.02427184395492077
k_norm,6,15,1.671875,1.6953125,0.0234375,0.014018691144883633
k_norm,6,16,0.59375,0.59375,0.0,0.0
k_norm,6,17,0.671875,0.68359375,0.01171875,0.01744186133146286
k_norm,6,18,0.0118408203125,0.0162353515625,0.00439453125,0.3711340129375458
k_norm,6,19,1.890625,1.921875,0.03125,0.01652892492711544
k_norm,6,20,1.40625,1.4453125,0.0390625,0.02777777798473835
k_norm,6,21,1.4765625,1.5078125,0.03125,0.021164020523428917
k_norm,6,22,1.8125,1.8515625,0.0390625,0.021551724523305893
k_norm,6,23,1.640625,1.6640625,0.0234375,0.014285714365541935
k_norm,6,24,2.15625,2.203125,0.046875,0.021739130839705467
k_norm,6,25,1.734375,1.7734375,0.0390625,0.022522522136569023
k_norm,6,26,1.640625,1.6640625,0.0234375,0.014285714365541935
k_norm,6,27,1.6953125,1.71875,0.0234375,0.0138248847797513
k_norm,6,28,2.390625,2.4375,0.046875,0.019607843831181526
k_norm,6,29,1.734375,1.7578125,0.0234375,0.013513513840734959
k_norm,6,30,1.6875,1.71875,0.03125,0.018518518656492233
k_norm,6,31,1.6796875,1.7109375,0.03125,0.01860465109348297
k_norm,6,32,1.7734375,1.796875,0.0234375,0.013215859420597553
k_norm,6,33,2.4375,2.484375,0.046875,0.01923076994717121
k_norm,6,34,1.6875,1.71875,0.03125,0.018518518656492233
k_norm,6,35,1.8203125,1.859375,0.0390625,0.021459227427840233
k_norm,6,36,1.8046875,1.828125,0.0234375,0.012987012974917889
k_norm,6,37,1.71875,1.75,0.03125,0.0181818176060915
k_norm,6,38,3.546875,3.625,0.078125,0.022026430815458298
k_norm,6,39,1.8125,1.8359375,0.0234375,0.01293103490024805
k_norm,6,40,1.875,1.8984375,0.0234375,0.012500000186264515
k_norm,6,41,1.5859375,1.609375,0.0234375,0.014778325334191322
k_norm,6,42,1.859375,1.8828125,0.0234375,0.012605042196810246
k_norm,6,43,1.8671875,1.890625,0.0234375,0.012552301399409771
k_norm,6,44,1.9296875,1.953125,0.0234375,0.012145749293267727
k_norm,6,45,1.6953125,1.71875,0.0234375,0.0138248847797513
k_norm,6,46,1.96875,1.9765625,0.0078125,0.003968254197388887
k_norm,6,47,1.9921875,2.015625,0.0234375,0.0117647061124444
k_norm,6,48,1.5234375,1.5390625,0.015625,0.010256410576403141
k_norm,6,49,6.71875,6.78125,0.0625,0.009302325546741486
k_norm,6,50,1.5078125,1.5234375,0.015625,0.010362694039940834
k_norm,6,51,1.4765625,1.484375,0.0078125,0.005291005130857229
k_norm,6,52,2.203125,2.203125,0.0,0.0
k_norm,6,53,2.65625,2.65625,0.0,0.0
k_norm,6,54,3.09375,3.109375,0.015625,0.005050505045801401
k_norm,6,55,1.3046875,1.3203125,0.015625,0.011976048350334167
k_norm,6,56,1.328125,1.3359375,0.0078125,0.0058823530562222
k_norm,6,57,1.109375,1.1171875,0.0078125,0.007042253389954567
k_norm,6,58,1.8359375,1.8515625,0.015625,0.008510638028383255
k_norm,6,59,1.8671875,1.875,0.0078125,0.0041841003112494946
k_norm,6,60,2.125,2.125,0.0,0.0
k_norm,6,61,1.5546875,1.5703125,0.015625,0.01005025114864111
k_norm,6,62,1.8125,1.8203125,0.0078125,0.004310344811528921
k_norm,6,63,2.140625,2.140625,0.0,0.0
k_norm,6,64,1.796875,1.828125,0.03125,0.017391303554177284
k_norm,6,65,1.7734375,1.8515625,0.078125,0.044052861630916595
k_norm,6,66,1.2578125,1.34375,0.0859375,0.06832297891378403
k_norm,6,67,0.0079345703125,0.004791259765625,0.003143310546875,0.39615383744239807
k_norm,6,68,1.4296875,1.484375,0.0546875,0.0382513664662838
k_norm,6,69,1.4609375,1.515625,0.0546875,0.03743315488100052
k_norm,6,70,1.6875,1.703125,0.015625,0.009259259328246117
k_norm,6,71,1.375,1.4140625,0.0390625,0.028409091755747795
k_norm,6,72,1.796875,1.8203125,0.0234375,0.01304347813129425
k_norm,6,73,0.890625,0.91015625,0.01953125,0.021929824724793434
k_norm,6,74,1.3125,1.34375,0.03125,0.02380952425301075
k_norm,6,75,0.94921875,0.98828125,0.0390625,0.041152264922857285
k_norm,6,76,1.1875,1.2265625,0.0390625,0.032894738018512726
k_norm,6,77,1.65625,1.703125,0.046875,0.028301887214183807
k_norm,6,78,1.2421875,1.28125,0.0390625,0.03144654259085655
k_norm,6,79,1.71875,1.75,0.03125,0.0181818176060915
k_norm,6,80,1.75,1.796875,0.046875,0.02678571455180645
k_norm,6,81,1.5703125,1.6015625,0.03125,0.019900497049093246
k_norm,6,82,1.7734375,1.8046875,0.03125,0.017621144652366638
k_norm,6,83,1.359375,1.3828125,0.0234375,0.017241379246115685
k_norm,6,84,1.1640625,1.1953125,0.03125,0.02684563770890236
k_norm,6,85,1.6953125,1.71875,0.0234375,0.0138248847797513
k_norm,6,86,1.609375,1.6328125,0.0234375,0.014563106931746006
k_norm,6,87,1.59375,1.6171875,0.0234375,0.014705882407724857
